time,iv_30,noise
2020-09-11,33.6702,267.6309999999998
2020-09-12,33.508766666666666,149.64099999999996
2020-09-13,33.34733333333333,112.40000000000008
2020-09-14,33.1859,354.2029999999996
2020-09-15,32.2458,359.4939999999999
2020-09-16,33.0618,347.9829999999997
2020-09-17,34.6257,343.61999999999983
2020-09-18,35.2178,366.6889999999993
2020-09-19,35.37133333333333,179.36799999999997
2020-09-20,35.52486666666667,155.95399999999998
2020-09-21,35.6784,398.84499999999946
2020-09-22,34.9601,337.61599999999964
2020-09-23,37.0625,335.9429999999997
2020-09-24,36.5636,320.87999999999994
2020-09-25,36.0984,261.69999999999993
2020-09-26,36.449466666666666,84.818
2020-09-27,36.800533333333334,58.417
2020-09-28,37.1516,252.97800000000004
2020-09-29,37.4224,273.80700000000013
2020-09-30,36.5264,350.4399999999999
2020-10-01,38.4239,262.495
2020-10-02,38.8817,244.75600000000003
2020-10-03,38.956633333333336,82.795
2020-10-04,39.03156666666666,78.57599999999998
2020-10-05,39.1065,269.54099999999994
2020-10-06,40.0756,391.2159999999996
2020-10-07,38.8771,369.2349999999996
2020-10-08,39.3865,302.55300000000005
2020-10-09,37.3375,282.7490000000001
2020-10-10,37.3039,118.56500000000004
2020-10-11,37.2703,149.09999999999997
2020-10-12,37.2367,384.43799999999953
2020-10-13,37.1418,366.9659999999996
2020-10-14,37.8067,300.271
2020-10-15,38.3125,273.55899999999986
2020-10-16,37.7404,291.36099999999993
2020-10-17,38.0205,99.901
2020-10-18,38.3006,124.26500000000004
2020-10-19,38.5807,242.62200000000004
2020-10-20,39.034,432.3060000000001
2020-10-21,39.5597,413.8879999999991
2020-10-22,38.9074,310.315
2020-10-23,38.1507,349.10699999999963
2020-10-24,39.30623333333333,140.10100000000003
2020-10-25,40.46176666666667,121.34500000000006
2020-10-26,41.6173,300.255
2020-10-27,40.1806,264.278
2020-10-28,44.6645,335.7529999999998
2020-10-29,42.6184,650.7119999999983
2020-10-30,39.0929,505.3249999999994
2020-10-31,38.25946666666667,89.38400000000001
2020-11-01,37.42603333333333,85.18100000000003
2020-11-02,36.5926,263.02499999999986
2020-11-03,35.8692,187.104
2020-11-04,30.1976,261.138
2020-11-05,29.8936,255.89100000000005
2020-11-06,27.1101,218.8470000000001
2020-11-07,26.75133333333333,67.46600000000002
2020-11-08,26.392566666666667,65.83299999999998
2020-11-09,26.0338,210.935
2020-11-10,27.3027,203.954
2020-11-11,27.0571,296.848
2020-11-12,28.04,247.89
2020-11-13,27.4491,240.622
2020-11-14,26.600466666666666,67.023
2020-11-15,25.751833333333334,97.961
2020-11-16,24.9032,247.76500000000007
2020-11-17,25.101,218.33800000000008
2020-11-18,24.8085,257.996
2020-11-19,25.8469,242.777
2020-11-20,26.2083,267.285
2020-11-21,26.014833333333335,90.82399999999998
2020-11-22,25.821366666666666,57.781999999999975
2020-11-23,25.6279,214.39200000000008
2020-11-24,25.3238,209.541
2020-11-25,24.7931,227.106
2020-11-26,24.97504,55.572
2020-11-27,25.15698,183.908
2020-11-28,25.338919999999998,82.80599999999998
2020-11-29,25.52086,69.51599999999998
2020-11-30,25.7028,224.6380000000001
2020-12-01,26.8819,256.51500000000004
2020-12-02,27.3343,264.9480000000001
2020-12-03,26.1996,240.64299999999992
2020-12-04,26.0869,201.602
2020-12-05,26.260766666666665,81.67499999999998
2020-12-06,26.434633333333334,67.044
2020-12-07,26.6085,205.17300000000003
2020-12-08,25.5663,252.3400000000001
2020-12-09,27.2305,274.777
2020-12-10,27.2858,244.092
2020-12-11,28.0321,230.8279999999999
2020-12-12,27.893733333333333,104.35000000000004
2020-12-13,27.755366666666667,76.84400000000001
2020-12-14,27.617,315.6409999999999
2020-12-15,26.8025,251.8400000000001
2020-12-16,26.9968,258.2570000000001
2020-12-17,26.9468,306.50299999999976
2020-12-18,28.3179,249.5310000000001
2020-12-19,28.198033333333335,88.12100000000004
2020-12-20,28.078166666666668,74.99199999999999
2020-12-21,27.9583,248.09300000000007
2020-12-22,27.5015,258.37
2020-12-23,26.4607,238.76
2020-12-24,26.4618,148.29100000000005
2020-12-25,26.4629,46.849
2020-12-26,26.464,76.26400000000001
2020-12-27,26.4651,71.28000000000003
2020-12-28,26.4662,226.66300000000004
2020-12-29,26.3895,206.2909999999999
2020-12-30,27.2898,216.213
2020-12-31,27.993,181.509
2021-01-01,27.993,87.57499999999997
