time,iv_30,noise
2020-07-18,53.26906666666667,399.5349999999997
2020-07-19,53.939033333333334,387.67799999999977
2020-07-20,54.609,1403.174999999988
2020-07-21,52.3335,1312.6379999999897
2020-07-22,50.5772,1008.4979999999948
2020-07-23,49.682,1281.194999999993
2020-07-24,48.7034,1293.2119999999938
2020-07-25,47.90296666666667,555.4619999999995
2020-07-26,47.102533333333334,498.6029999999997
2020-07-27,46.3021,1092.090999999995
2020-07-28,46.0562,839.463999999997
2020-07-29,43.9256,1381.165999999993
2020-07-30,43.5244,2721.4080000000117
2020-07-31,35.2086,2120.2859999999814
2020-08-01,35.09453333333333,524.2709999999995
2020-08-02,34.980466666666665,374.8639999999998
2020-08-03,34.8664,1060.7419999999945
2020-08-04,35.128,918.2349999999956
2020-08-05,34.8714,917.083999999996
2020-08-06,33.7676,990.5699999999948
2020-08-07,34.997,925.5539999999952
2020-08-08,35.03423333333333,306.00899999999984
2020-08-09,35.071466666666666,393.04599999999976
2020-08-10,35.1087,1034.7149999999947
2020-08-11,35.0007,1069.9069999999942
2020-08-12,32.1078,1088.2479999999944
2020-08-13,34.1598,1062.3349999999948
2020-08-14,31.9721,908.4799999999954
2020-08-15,32.00403333333333,453.0579999999993
2020-08-16,32.03596666666667,376.8089999999997
2020-08-17,32.0679,1085.6309999999942
2020-08-18,36.663,1708.440999999987
2020-08-19,36.3484,1472.7779999999898
2020-08-20,34.5125,1187.2239999999924
2020-08-21,35.4733,1197.1239999999923
2020-08-22,36.153,707.335999999998
2020-08-23,36.8327,695.5609999999986
2020-08-24,37.5124,1155.3269999999934
2020-08-25,38.8199,1039.3059999999946
2020-08-26,41.0131,1349.2039999999906
2020-08-27,41.5776,1097.4699999999934
2020-08-28,40.1597,809.6479999999976
2020-08-29,40.3082,381.1239999999996
2020-08-30,40.456700000000005,363.1509999999996
2020-08-31,40.6052,1139.275999999992
2020-09-01,39.8394,1066.715999999995
2020-09-02,42.7594,940.6079999999944
2020-09-03,49.9663,1065.5479999999943
2020-09-04,48.8003,1108.395999999995
2020-09-05,49.146025,399.4609999999996
2020-09-06,49.491749999999996,304.25899999999984
2020-09-07,49.837475,503.267999999999
2020-09-08,50.1832,1012.902999999996
2020-09-09,42.6479,926.1209999999952
2020-09-10,43.9978,883.4669999999958
2020-09-11,40.5228,832.9589999999966
2020-09-12,40.93033333333333,398.34099999999984
2020-09-13,41.33786666666666,349.92099999999965
2020-09-14,41.7454,988.1419999999952
2020-09-15,41.0451,985.3199999999944
2020-09-16,43.3587,1046.2259999999949
2020-09-17,43.6469,1169.856999999993
2020-09-18,43.3585,1044.414999999994
2020-09-19,43.9291,577.6059999999989
2020-09-20,44.499700000000004,539.8179999999994
2020-09-21,45.0703,1170.6599999999933
2020-09-22,46.0501,1548.4869999999896
2020-09-23,47.9869,1239.8309999999913
2020-09-24,48.4044,1187.0639999999942
2020-09-25,46.8804,968.8709999999965
2020-09-26,47.13326666666667,320.927
2020-09-27,47.38613333333333,262.9519999999998
2020-09-28,47.639,857.3009999999966
2020-09-29,47.7541,978.1139999999964
2020-09-30,47.4765,1094.468999999994
2020-10-01,49.6185,1021.5629999999946
2020-10-02,52.1217,949.9419999999956
2020-10-03,52.29696666666666,367.2649999999997
2020-10-04,52.472233333333335,429.9619999999995
2020-10-05,52.6475,1025.1289999999965
2020-10-06,54.0525,1133.9499999999946
2020-10-07,51.67,1117.2329999999945
2020-10-08,50.5203,928.668999999996
2020-10-09,47.5449,1097.1649999999945
2020-10-10,48.054633333333335,489.2669999999993
2020-10-11,48.564366666666665,594.0189999999985
2020-10-12,49.0741,1643.3959999999872
2020-10-13,48.5948,1401.4469999999906
2020-10-14,52.0003,1080.8959999999945
2020-10-15,52.9972,1012.9609999999956
2020-10-16,58.9524,994.022999999995
2020-10-17,57.42613333333333,465.51399999999984
2020-10-18,55.89986666666667,412.07899999999984
2020-10-19,54.3736,935.781999999996
2020-10-20,54.3051,1027.9349999999963
2020-10-21,52.3488,987.359999999996
2020-10-22,50.1087,1053.439999999996
2020-10-23,49.9384,1086.2939999999949
2020-10-24,51.0401,438.7659999999996
2020-10-25,52.141799999999996,479.3009999999993
2020-10-26,53.2435,991.689999999996
2020-10-27,50.0096,805.6349999999965
2020-10-28,53.6877,902.008999999995
2020-10-29,49.045,1803.103999999984
2020-10-30,46.8933,1292.4459999999915
2020-10-31,46.24746666666667,340.6759999999999
2020-11-01,45.60163333333334,333.04999999999995
2020-11-02,44.9558,892.9549999999964
2020-11-03,43.6904,755.9759999999973
2020-11-04,39.0648,809.5119999999971
2020-11-05,36.9244,771.1109999999965
2020-11-06,35.3334,643.7519999999981
2020-11-07,35.716499999999996,251.283
2020-11-08,36.0996,198.80100000000007
2020-11-09,36.4827,857.7069999999957
2020-11-10,38.3096,847.540999999998
2020-11-11,35.1349,793.2019999999972
2020-11-12,36.0726,697.1529999999979
2020-11-13,34.5612,681.3749999999974
2020-11-14,33.91993333333333,259.222
2020-11-15,33.278666666666666,324.83899999999994
2020-11-16,32.6374,715.4399999999973
2020-11-17,32.7735,1255.5229999999913
2020-11-18,32.8239,847.9209999999956
2020-11-19,32.4424,822.8579999999968
2020-11-20,31.9025,782.1219999999972
2020-11-21,31.560666666666666,304.83599999999973
2020-11-22,31.218833333333333,275.3860000000001
2020-11-23,30.877,772.0459999999963
2020-11-24,29.9201,877.5249999999962
2020-11-25,30.2842,908.9049999999968
2020-11-26,30.47048,291.223
2020-11-27,30.65676,640.2159999999981
2020-11-28,30.84304,321.3230000000001
2020-11-29,31.02932,388.9539999999999
2020-11-30,31.2156,794.3519999999966
2020-12-01,30.9514,1232.8789999999915
2020-12-02,31.0559,1020.8609999999936
2020-12-03,30.7596,849.8849999999957
2020-12-04,29.9767,861.3659999999962
2020-12-05,30.45126666666667,418.5789999999997
2020-12-06,30.925833333333333,409.6899999999997
2020-12-07,31.4004,819.5489999999962
2020-12-08,31.9948,943.2609999999949
2020-12-09,33.4142,912.7429999999944
2020-12-10,32.9685,875.1909999999959
2020-12-11,33.1989,720.2889999999975
2020-12-12,33.25856666666667,329.30799999999977
2020-12-13,33.31823333333333,368.4989999999996
2020-12-14,33.3779,949.5759999999948
2020-12-15,32.6345,988.7909999999948
2020-12-16,32.63,1231.9579999999908
2020-12-17,32.2549,1009.5649999999948
2020-12-18,31.8798,786.5589999999967
2020-12-19,31.738233333333334,377.541
2020-12-20,31.596666666666668,410.9979999999997
2020-12-21,31.4551,767.7299999999966
2020-12-22,31.0693,797.2679999999967
2020-12-23,29.8523,812.1259999999967
2020-12-24,30.85318,548.3099999999991
2020-12-25,31.854059999999997,169.58200000000008
2020-12-26,32.85494,247.67999999999995
2020-12-27,33.855819999999994,299.869
2020-12-28,34.8567,1024.244999999994
2020-12-29,34.7239,957.817999999996
2020-12-30,34.4578,804.9029999999975
2020-12-31,35.289,700.8719999999983
2021-01-01,35.289,383.977
