time,iv_30,noise
2020-11-13,34.656,438.7110000000002
2020-11-14,34.08736666666667,189.83799999999997
2020-11-15,33.51873333333333,222.657
2020-11-16,32.9501,507.5529999999992
2020-11-17,33.7668,520.2149999999992
2020-11-18,34.3861,493.15999999999934
2020-11-19,33.4891,440.1519999999993
2020-11-20,33.8789,409.9319999999997
2020-11-21,33.78666666666667,206.00599999999997
2020-11-22,33.694433333333336,167.953
2020-11-23,33.6022,497.7729999999995
2020-11-24,32.6999,514.2789999999995
2020-11-25,31.7931,452.8889999999997
2020-11-26,32.09022,176.1570000000001
2020-11-27,32.38734,415.0039999999999
2020-11-28,32.68446,170.83500000000004
2020-11-29,32.98158,202.36700000000005
2020-11-30,33.2787,573.2019999999993
2020-12-01,33.2267,770.609999999997
2020-12-02,34.5397,646.7019999999976
2020-12-03,33.8225,531.647999999999
2020-12-04,34.5319,523.5879999999995
2020-12-05,34.3093,230.98100000000008
2020-12-06,34.0867,226.67199999999997
2020-12-07,33.8641,587.0599999999985
2020-12-08,34.3289,521.417999999999
2020-12-09,36.4384,740.2699999999971
2020-12-10,36.2734,778.0029999999966
2020-12-11,35.7091,565.4289999999987
2020-12-12,35.59376666666667,234.9420000000001
2020-12-13,35.478433333333335,261.21700000000016
2020-12-14,35.3631,477.9199999999992
2020-12-15,33.7139,621.148999999998
2020-12-16,34.2117,660.0069999999984
2020-12-17,33.9113,626.7389999999991
2020-12-18,33.0319,566.5949999999996
2020-12-19,33.43986666666667,292.128
2020-12-20,33.847833333333334,269.38
2020-12-21,34.2558,510.1109999999997
2020-12-22,33.9826,556.9209999999989
2020-12-23,34.1546,447.7969999999996
2020-12-24,34.82348,325.6469999999999
2020-12-25,35.492360000000005,135.1790000000001
2020-12-26,36.16124,154.649
2020-12-27,36.83012,195.86400000000003
2020-12-28,37.499,468.3609999999994
2020-12-29,38.2308,517.3479999999989
2020-12-30,39.772,434.2269999999997
2020-12-31,39.3874,358.72899999999987
2021-01-01,39.3874,209.58899999999997
