time,noise
2020-12-07,1093.7059999999944
2020-12-08,1239.1699999999923
2020-12-09,1178.4059999999915
2020-02-01,299.61799999999994
2020-02-10,661.8299999999979
2020-02-11,673.1929999999986
2020-02-12,602.1659999999989
2020-02-13,557.7539999999989
2020-02-14,445.8219999999994
2020-02-15,176.75000000000006
2020-02-16,180.68499999999995
2020-02-17,387.2759999999995
2020-02-18,1202.7869999999934
2020-02-19,712.2519999999977
2020-02-02,257.75399999999996
2020-02-20,629.5519999999987
2020-02-21,640.9959999999985
2020-02-22,187.27100000000007
2020-02-23,191.73900000000003
2020-02-24,867.6149999999968
2020-02-25,762.177999999998
2020-02-26,710.2489999999982
2020-02-27,864.2619999999969
2020-02-28,914.8179999999962
2020-02-29,280.18399999999986
2020-02-03,591.6589999999985
2020-02-04,630.1999999999989
2020-02-05,496.4439999999994
2020-02-06,541.4529999999991
2020-02-07,507.9449999999994
2020-02-08,196.55099999999985
2020-02-09,213.74399999999991
2020-03-01,211.521
2020-03-10,719.8579999999979
2020-03-11,709.953999999998
2020-03-12,906.4369999999968
2020-03-13,916.1849999999963
2020-03-14,252.03899999999993
2020-03-15,390.4799999999998
2020-03-16,876.0149999999967
2020-03-17,716.6689999999982
2020-03-18,781.5879999999977
2020-03-19,578.2289999999985
2020-03-02,761.4169999999973
2020-03-20,511.99899999999906
2020-03-21,242.00900000000007
2020-03-22,244.85000000000005
2020-03-23,686.0629999999982
2020-03-24,619.4729999999984
2020-03-25,655.5559999999987
2020-03-26,578.4249999999982
2020-03-27,464.40899999999965
2020-03-28,146.94799999999998
2020-03-29,210.072
2020-03-03,784.4299999999972
2020-03-30,432.98799999999966
2020-03-31,494.0449999999995
2020-03-04,587.1259999999992
2020-03-05,624.5229999999983
2020-03-06,703.3699999999975
2020-03-07,209.63900000000004
2020-03-08,230.163
2020-03-09,860.0639999999969
2020-04-01,582.2169999999991
2020-04-10,254.99299999999988
2020-04-11,174.14199999999994
2020-04-12,180.43599999999992
2020-04-13,786.6749999999977
2020-04-14,884.4279999999972
2020-04-15,704.9279999999974
2020-04-16,805.5609999999975
2020-04-17,863.2339999999967
2020-04-18,228.80000000000007
2020-04-19,218.93000000000004
2020-04-02,490.37899999999945
2020-04-20,648.6499999999987
2020-04-21,664.404999999998
2020-04-22,529.5059999999995
2020-04-23,615.116999999998
2020-04-24,582.2859999999987
2020-04-25,301.76800000000003
2020-04-26,311.0429999999999
2020-04-27,731.0539999999978
2020-04-28,571.060999999999
2020-04-29,597.0279999999984
2020-04-03,463.63699999999955
2020-04-30,1173.4279999999926
2020-04-04,172.6209999999999
2020-04-05,183.905
2020-04-06,603.0569999999987
2020-04-07,552.9959999999994
2020-04-08,491.0419999999992
2020-04-09,573.5849999999989
2020-05-01,937.2869999999954
2020-05-10,225.50799999999998
2020-05-11,720.1229999999978
2020-05-12,868.6129999999961
2020-05-13,744.1799999999972
2020-05-14,653.3389999999982
2020-05-15,822.8089999999964
2020-05-16,201.57999999999973
2020-05-17,286.0249999999997
2020-05-18,604.4929999999978
2020-05-19,652.0439999999979
2020-05-02,244.15499999999994
2020-05-20,676.0809999999976
2020-05-21,588.5599999999982
2020-05-22,296.10299999999984
2020-05-23,268.1239999999996
2020-05-24,175.77099999999993
2020-05-25,311.9739999999994
2020-05-26,610.8409999999985
2020-05-27,614.1749999999982
2020-05-28,630.8519999999979
2020-05-29,487.60399999999913
2020-05-03,273.30699999999996
2020-05-30,179.95999999999995
2020-05-31,218.5329999999998
2020-05-04,789.9119999999987
2020-05-05,688.745999999998
2020-05-06,679.9599999999983
2020-05-07,653.7879999999984
2020-05-08,660.4399999999991
2020-05-09,260.536
2020-06-01,544.6519999999992
2020-06-10,1153.4479999999935
2020-06-11,1002.5209999999947
2020-06-12,781.1479999999966
2020-06-13,249.3319999999997
2020-06-14,415.2769999999997
2020-06-15,826.6559999999962
2020-06-16,869.7529999999972
2020-06-17,788.6369999999969
2020-06-18,766.2359999999971
2020-06-19,956.6029999999946
2020-06-02,587.8009999999983
2020-06-20,348.4209999999998
2020-06-21,363.7219999999994
2020-06-22,1268.242999999992
2020-06-23,1370.7699999999888
2020-06-24,943.2259999999958
2020-06-25,814.726999999996
2020-06-26,788.5059999999967
2020-06-27,305.64799999999957
2020-06-28,381.0059999999995
2020-06-29,876.7129999999956
2020-06-03,679.2889999999985
2020-06-30,887.178999999996
2020-06-04,531.8849999999992
2020-06-05,802.0819999999962
2020-06-06,261.38799999999975
2020-06-07,303.2289999999997
2020-06-08,719.6529999999971
2020-06-09,1133.2319999999927
2020-07-01,1007.5169999999957
2020-07-10,964.3199999999963
2020-07-11,375.74299999999965
2020-07-12,466.0089999999998
2020-07-13,1360.2399999999895
2020-07-14,1091.3809999999937
2020-07-15,1032.8949999999938
2020-07-16,918.098999999996
2020-07-17,807.1879999999966
2020-07-18,368.5949999999998
2020-07-19,356.8509999999999
2020-07-02,792.2319999999971
2020-07-20,1053.3699999999935
2020-07-21,1077.9939999999938
2020-07-22,1056.200999999994
2020-07-23,1501.3709999999894
2020-07-24,1455.9919999999927
2020-07-25,585.1239999999989
2020-07-26,514.5439999999996
2020-07-27,1096.4769999999944
2020-07-28,921.1369999999961
2020-07-29,1416.6559999999931
2020-07-03,308.67599999999965
2020-07-30,2494.1480000000033
2020-07-31,2560.051000000002
2020-07-04,236.14399999999995
2020-07-05,289.0229999999997
2020-07-06,1191.7129999999925
2020-07-07,1052.9649999999945
2020-07-08,1141.9879999999937
2020-07-09,1139.4749999999942
2020-08-01,690.9349999999984
2020-08-10,1303.7659999999917
2020-08-11,1523.1939999999895
2020-08-12,1579.3639999999878
2020-08-13,1840.2349999999838
2020-08-14,1405.63199999999
2020-08-15,625.9279999999976
2020-08-16,493.2269999999996
2020-08-17,1300.7059999999908
2020-08-18,1580.3489999999888
2020-08-19,1753.9679999999885
2020-08-02,463.6829999999995
2020-08-20,1707.538999999988
2020-08-21,2614.1110000000126
2020-08-22,1100.0039999999942
2020-08-23,979.2679999999957
2020-08-24,2256.927999999992
2020-08-25,1680.6939999999859
2020-08-26,1744.750999999984
2020-08-27,1502.179999999989
2020-08-28,1393.8639999999882
2020-08-29,760.219999999998
2020-08-03,1655.5989999999856
2020-08-30,772.0609999999966
2020-08-31,3543.194000000049
2020-08-04,1373.3099999999895
2020-08-05,1063.475999999995
2020-08-06,1355.2529999999902
2020-08-07,1299.3119999999901
2020-08-08,397.7799999999994
2020-08-09,374.25099999999946
2020-09-01,2054.667999999982
2020-09-10,1338.7859999999907
2020-09-11,1374.1679999999888
2020-09-12,546.6079999999998
2020-09-13,530.179
2020-09-14,1552.8689999999867
2020-09-15,2070.50199999998
2020-09-16,1578.1259999999847
2020-09-17,1572.591999999987
2020-09-18,1561.7779999999884
2020-09-19,739.1139999999978
2020-09-02,1946.00599999998
2020-09-20,659.2249999999983
2020-09-21,1871.018999999982
2020-09-22,1878.6309999999853
2020-09-23,1710.6959999999874
2020-09-24,1701.0499999999874
2020-09-25,1531.6879999999908
2020-09-26,473.47799999999944
2020-09-27,371.04699999999946
2020-09-28,1250.1619999999925
2020-09-29,1263.7389999999918
2020-09-03,2380.131000000003
2020-09-30,1381.05699999999
2020-09-04,2332.5769999999943
2020-09-05,561.977999999999
2020-09-06,442.6659999999997
2020-09-07,770.9329999999968
2020-09-08,2054.714999999982
2020-09-09,1609.899999999988
2021-01-01,441.16599999999994
